Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-07-31,73.38752746582031,10.232186317443848,14.813772201538086,7.906466484069824,17.485200881958008,7.892086029052734,15.68773365020752,8.150198936462402,21.024883270263672,10.29885196685791
2009-08-31,76.09842681884766,10.474635124206543,14.974727630615234,8.933517456054688,18.31991958618164,8.020280838012695,15.879673957824707,8.231866836547852,21.590679168701172,10.661581039428711
2009-09-30,78.79664611816406,10.916839599609375,15.849603652954102,9.107514381408691,19.388673782348633,8.391802787780762,16.405431747436523,8.345303535461426,21.72349739074707,11.231842994689941
2009-10-31,77.28176879882812,10.35229778289795,16.240554809570312,8.564966201782227,18.61577606201172,8.287261962890625,16.643850326538086,8.07784366607666,21.268871307373047,10.96607494354248
2009-11-30,82.0428695678711,11.467268943786621,16.702054977416992,8.936822891235352,20.249910354614258,8.745654106140137,17.25599479675293,8.467649459838867,23.246484756469727,11.702057838439941
2009-12-31,83.60992431640625,11.70451831817627,16.84910011291504,8.810911178588867,20.588918685913086,9.253240585327148,17.217788696289062,8.930948257446289,23.672027587890625,12.238790512084961
2010-01-31,80.57135772705078,10.693367958068848,16.107284545898438,8.676300048828125,20.285158157348633,8.458259582519531,17.042152404785156,8.501961708068848,23.8320255279541,11.885232925415039
2010-02-28,83.08474731445312,11.175883293151855,16.59198760986328,8.982234001159668,21.36682891845703,8.752845764160156,17.5820369720459,8.389678955078125,23.923446655273438,12.547125816345215
2010-03-31,88.14289093017578,12.060580253601074,17.059358596801758,9.78155517578125,23.224241256713867,9.351523399353027,18.244430541992188,8.615407943725586,24.561588287353516,13.526658058166504
2010-04-30,89.50650787353516,12.085472106933594,17.7681884765625,9.910343170166016,24.212984085083008,9.468921661376953,18.048465728759766,8.841975212097168,23.606019973754883,14.342206954956055
2010-05-31,82.39480590820312,10.933460235595703,15.733640670776367,9.00271224975586,22.005041122436523,8.76047420501709,17.212343215942383,8.353984832763672,22.069494247436523,13.333067893981934
2010-06-30,78.13162231445312,10.131808280944824,14.80134391784668,8.486973762512207,20.492151260375977,8.287702560424805,16.776630401611328,8.295331001281738,21.666887283325195,12.037199974060059
2010-07-31,83.46807861328125,11.431760787963867,16.040756225585938,9.040067672729492,22.628774642944336,8.905216217041016,17.750329971313477,8.914694786071777,21.951168060302734,12.991745948791504
2010-08-31,79.71363830566406,11.085345268249512,15.254205703735352,8.333333969116211,21.059917449951172,8.40551471710205,17.4213809967041,9.043846130371094,21.590055465698242,12.4752197265625
2010-09-30,86.85234832763672,11.945011138916016,16.77895164489746,8.838644981384277,23.48746109008789,9.385908126831055,18.473262786865234,9.305646896362305,23.546831130981445,13.850173950195312
2010-10-31,90.17027282714844,12.681097984313965,17.730730056762695,8.967989921569824,24.16324806213379,9.928187370300293,19.06297492980957,9.406476974487305,24.071983337402344,14.617094993591309
2010-11-30,90.17027282714844,12.823211669921875,18.76931381225586,8.906400680541992,24.48612403869629,9.765091896057129,18.76479721069336,9.121797561645508,23.37693214416504,14.98604679107666
2010-12-31,96.1983871459961,14.110380172729492,20.518327713012695,9.85976505279541,26.316890716552734,10.307612419128418,19.590373992919922,9.40505313873291,24.45301628112793,15.599849700927734
2011-01-31,98.4398422241211,14.121397018432617,21.991445541381836,10.137935638427734,27.350847244262695,10.634965896606445,19.30297088623047,9.51909351348877,24.59274673461914,15.50393295288086
2011-02-28,101.85938262939453,14.496110916137695,23.61186408996582,10.416109085083008,27.931968688964844,10.868209838867188,19.864418029785156,9.636130332946777,25.361284255981445,16.4338436126709
2011-03-31,101.8716049194336,14.750388145446777,24.056344985961914,10.158272743225098,28.554975509643555,10.699645042419434,20.11191177368164,9.658418655395508,25.819948196411133,16.338293075561523
2011-04-30,104.82194519042969,15.063673973083496,24.27654457092285,10.15207576751709,29.335739135742188,10.978836059570312,21.187414169311523,10.049361228942871,27.480979919433594,16.965879440307617
2011-05-31,103.64640808105469,14.650876998901367,23.259994506835938,9.817387580871582,28.524641036987305,10.863876342773438,21.718442916870117,10.264533996582031,28.159420013427734,16.91985511779785
2011-06-30,101.89791107177734,14.591985702514648,22.812910079956055,9.54786205291748,28.36897850036621,10.594095230102539,21.13968849182129,10.24976634979248,27.842899322509766,16.883024215698242
2011-07-31,99.8594970703125,14.087923049926758,23.14593505859375,9.205759048461914,26.41879653930664,10.639435768127441,20.868932723999023,10.154863357543945,26.737957000732422,16.647899627685547
2011-08-31,94.36967468261719,13.098316192626953,20.781396865844727,8.322504997253418,24.681930541992188,10.07469367980957,20.909543991088867,10.375287055969238,26.17374038696289,15.774564743041992
2011-09-30,87.81842803955078,10.939793586730957,17.78399658203125,7.374485492706299,22.384031295776367,9.765442848205566,20.220447540283203,10.397708892822266,24.999059677124023,14.68687915802002
2011-10-31,97.40357208251953,12.836368560791016,21.18821907043457,8.429765701293945,25.601444244384766,10.762673377990723,21.161252975463867,10.778107643127441,26.440860748291016,16.439525604248047
2011-11-30,97.00774383544922,12.862448692321777,21.540794372558594,7.998908996582031,25.961498260498047,10.601296424865723,21.747549057006836,10.889449119567871,26.692968368530273,16.32156753540039
2011-12-31,98.02132415771484,12.569269180297852,21.100860595703125,8.169548034667969,26.027494430541992,10.577030181884766,22.350017547607422,11.252219200134277,27.48442268371582,16.534955978393555
2012-01-31,102.5670394897461,13.950016021728516,21.5770320892334,8.835679054260254,27.932315826416016,11.233682632446289,22.033586502075195,10.845667839050293,28.363866806030273,17.50959014892578
2012-02-29,107.01899719238281,13.87121868133545,22.8559627532959,9.2755765914917,28.711225509643555,12.031634330749512,22.859067916870117,10.91133975982666,28.664934158325195,18.30200958251953
2012-03-31,110.46112060546875,13.924036979675293,21.985164642333984,9.96083927154541,28.992300033569336,12.574762344360352,23.567909240722656,11.059622764587402,29.948291778564453,19.16598892211914
2012-04-30,109.72377014160156,13.81104850769043,21.82889747619629,9.727581024169922,28.67462158203125,12.433002471923828,23.63705825805664,11.25531005859375,29.868661880493164,19.38701057434082
2012-05-31,103.1341781616211,12.737650871276855,19.497089385986328,8.832369804382324,26.861642837524414,11.644998550415039,23.360441207885742,11.318434715270996,28.78571319580078,18.320114135742188
2012-06-30,107.31949615478516,13.363333702087402,20.434886932373047,9.273918151855469,27.7672061920166,12.025056838989258,24.210643768310547,11.7837553024292,30.429943084716797,18.674938201904297
2012-07-31,108.5889892578125,13.192933082580566,21.444782257080078,9.286587715148926,27.87619400024414,12.246892929077148,24.80947494506836,12.080018997192383,30.734169006347656,18.57255744934082
2012-08-31,111.30946350097656,13.499656677246094,22.02362060546875,9.603323936462402,28.304349899291992,12.761710166931152,24.69109535217285,11.579870223999023,31.09442138671875,19.429954528808594
2012-09-30,114.13124084472656,14.008115768432617,22.70984649658203,9.91674518585205,28.620737075805664,12.957330703735352,25.124835968017578,11.715269088745117,32.27878952026367,20.028549194335938
