Date,Base,Macro,SPY
2016-12-31,-0.03397109778273466,-0.033971097782735105,0.0
2017-01-31,-0.0378047609854536,-0.037804760985454156,0.0
2017-02-28,-0.006861148358971114,-0.00686114835897178,0.0
2017-03-31,-0.014859426097115325,-0.01485942609711588,0.0
2017-04-30,-0.00490381609052859,-0.004903816090529256,0.0
2017-05-31,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.0
2017-10-31,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0
2017-12-31,-0.012414087561388287,-0.012414087561388287,0.0
2018-01-31,0.0,0.0,0.0
2018-02-28,-0.023344927267693327,-0.023344927267693216,-0.036360301103003256
2018-03-31,-0.05679149014228724,-0.056791490142287016,-0.06277421604676514
2018-04-30,-0.050487079545494695,-0.05048707954549447,-0.0579305221832801
2018-05-31,-0.025845114643488265,-0.025845114643488043,-0.0350294919668781
2018-06-30,-0.030847706624349547,-0.030847706624349325,-0.02948019143437053
2018-07-31,-0.013585560860986945,-0.013585560860986723,0.0
2018-08-31,0.0,0.0,0.0
2018-09-30,0.0,0.0,0.0
2018-10-31,-0.08328080602015653,-0.08328080602015642,-0.06910408033066617
2018-11-30,-0.057008401342679815,-0.05700840134267959,-0.05183641061079003
2018-12-31,-0.137748641255392,-0.13774864125539166,-0.13532084295165991
2019-01-31,-0.08586022682653194,-0.0858602268265315,-0.06608984884698688
2019-02-28,-0.06604085166311346,-0.06604085166311324,-0.03581645239254194
2019-03-31,-0.044470572467947056,-0.044470572467946945,-0.018364399618014393
2019-04-30,-0.0302036865930837,-0.0302036865930837,0.0
2019-05-31,-0.07283302115622436,-0.07283302115622425,-0.06377105670863314
2019-06-30,-0.026784315817471316,-0.026784315817471205,0.0
2019-07-31,-0.008597973496972,-0.008597973496971889,0.0
2019-08-31,0.0,0.0,-0.01674322989394339
2019-09-30,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0
2020-01-31,0.0,0.0,-0.00040363730916603835
2020-02-29,-0.08524501286887665,-0.08524501286887676,-0.07953745088915576
2020-03-31,-0.15874749459895754,-0.15874749459895754,-0.19447687373436529
2020-04-30,-0.0656995408918486,-0.06569954089184848,-0.09218875409134175
2020-05-31,-0.027921794930338528,-0.027921794930338417,-0.048935824358068425
2020-06-30,-0.003683456969402643,-0.003683456969402532,-0.032069248062287725
2020-07-31,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0
2020-09-30,-0.031263169356128495,-0.031263169356128606,-0.03744360655341683
2020-10-31,-0.06792689500860938,-0.06736081411852302,-0.061443472175458425
2020-11-30,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0
2021-01-31,-0.008302518404122994,-0.007102734190533533,-0.010190361443043972
2021-02-28,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0
2021-06-30,-0.035273622305081354,-0.035273622305081354,0.0
2021-07-31,-0.06081374571851628,-0.0608137457185165,0.0
2021-08-31,-0.04748966353790429,-0.0474896635379044,0.0
2021-09-30,-0.048123392460037495,-0.048123392460037495,-0.046605399138025305
2021-10-31,0.0,0.0,0.0
2021-11-30,-0.020909915031058546,-0.020909915031058657,-0.008034951220043496
2021-12-31,0.0,0.0,0.0
2022-01-31,0.0,0.0,-0.0527413480735518
2022-02-28,0.0,0.0,-0.08070156872036371
2022-03-31,0.0,0.0,-0.04614487568374759
2022-04-30,-0.05734214765510626,-0.05734214765510637,-0.12986380477180515
2022-05-31,-0.006565001723357722,-0.006565001723357833,-0.12789977970097155
2022-06-30,-0.08828148664001267,-0.08828148664001256,-0.1998135011677914
2022-07-31,-0.03293899710118253,-0.03293899710118231,-0.12612615243997216
2022-08-31,-0.02866069154282669,-0.028660691542826577,-0.16178209904653018
2022-09-30,-0.1224681156998284,-0.12246811569982818,-0.23927183400299745
2022-10-31,-0.017426399310405793,-0.01846650725827159,-0.17744328685715782
2022-11-30,0.0,0.0,-0.13171602292327123
2022-12-31,-0.020903077809194315,-0.01900072180042467,-0.18175383077948015
2023-01-31,-0.02179768861388265,-0.01940537348295257,-0.13029649619122852
2023-02-28,-0.06302673463922925,-0.03827229486176631,-0.15216310387963206
2023-03-31,-0.06451532859395737,-0.03895366106074705,-0.12072722317802265
2023-04-30,-0.04841054134307665,-0.023986403194845796,-0.10668085061291355
2023-05-31,-0.06225433556978166,-0.030656760491766133,-0.10255696854625429
2023-06-30,0.0,0.0,-0.044403037996419537
2023-07-31,0.0,0.0,-0.013123184326272352
