Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,CASH
2019-04-30,0.0,0.0,0.0,0.0,0.3269548638890004,0.0,0.3269548638890004,0.3269548638890004,0.0,0.01913540833299876
2019-05-31,0.0,0.0,0.0,0.0,0.32613770777116347,0.32613770777116347,0.32613770777116347,0.0,0.0,0.021586876686509493
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.31535361788763916,0.31535361788763916,0.31535361788763916,0.0,0.05393914633708241
2019-07-31,0.0,0.0,0.0,0.0,0.3005782970003048,0.3005782970003048,0.3005782970003048,0.0,0.0,0.09826510899908547
2019-08-31,0.0,0.0,0.0,0.0,0.20028297519777477,0.20028297519777477,0.20028297519777477,0.0,0.0,0.39915107440667563
2019-09-30,0.0,0.0,0.0,0.0,0.3024360463157534,0.3024360463157534,0.3024360463157534,0.0,0.0,0.09269186105273985
2019-10-31,0.0,0.0,0.0,0.0,0.1998915830979292,0.1998915830979292,0.1998915830979292,0.0,0.0,0.4003252507062124
2019-11-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2019-12-31,0.0,0.0,0.0,0.2455121243891887,0.2455121243891887,0.0,0.2455121243891887,0.0,0.0,0.26346362683243385
2020-01-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0,0.2664477042523162,0.2664477042523162,0.0,0.2664477042523162,0.0,0.20065688724305142
2020-06-30,0.0,0.0,0.0,0.0,0.27425867269298015,0.0,0.0,0.27425867269298015,0.27425867269298015,0.17722398192105948
2020-07-31,0.0,0.0,0.0,0.0,0.28019838336573233,0.0,0.0,0.28019838336573233,0.28019838336573233,0.15940484990280301
2020-08-31,0.0,0.0,0.0,0.0,0.2694463531305355,0.0,0.0,0.2694463531305355,0.2694463531305355,0.19166094060839345
2020-09-30,0.0,0.0,0.0,0.0,0.2537308588339023,0.0,0.0,0.2537308588339023,0.2537308588339023,0.2388074234982931
2020-10-31,0.0,0.0,0.0,0.0,0.246139849370034,0.0,0.0,0.246139849370034,0.246139849370034,0.261580451889898
2020-11-30,0.2383452355387417,0.0,0.0,0.0,0.2383452355387417,0.0,0.0,0.0,0.2383452355387417,0.2849642933837748
2020-12-31,0.21435161493896965,0.0,0.0,0.0,0.21435161493896965,0.0,0.0,0.0,0.21435161493896965,0.356945155183091
2021-01-31,0.2138727566078754,0.0,0.0,0.0,0.2138727566078754,0.0,0.0,0.0,0.2138727566078754,0.35838173017637376
2021-02-28,0.21286580768622815,0.0,0.0,0.0,0.21286580768622815,0.0,0.0,0.0,0.21286580768622815,0.3614025769413155
2021-03-31,0.2425189002431846,0.0,0.0,0.0,0.2425189002431846,0.0,0.0,0.0,0.2425189002431846,0.2724432992704462
2021-04-30,0.29411203568999567,0.29411203568999567,0.0,0.0,0.0,0.0,0.0,0.0,0.29411203568999567,0.117663892930013
2021-05-31,0.33223882488667866,0.0,0.33223882488667866,0.33223882488667866,0.0,0.0,0.0,0.0,0.0,0.0032835253399640107
2021-06-30,0.33190115981839197,0.0,0.33190115981839197,0.33190115981839197,0.0,0.0,0.0,0.0,0.0,0.00429652054482399
2021-07-31,0.0,0.30298128106505945,0.30298128106505945,0.30298128106505945,0.0,0.0,0.0,0.0,0.0,0.0910561568048216
2021-08-31,0.0,0.2970194152462835,0.2970194152462835,0.2970194152462835,0.0,0.0,0.0,0.0,0.0,0.10894175426114949
2021-09-30,0.32288852558882963,0.32288852558882963,0.32288852558882963,0.0,0.0,0.0,0.0,0.0,0.0,0.03133442323351099
2021-10-31,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2022-04-30,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2022-05-31,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2022-06-30,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2022-07-31,0.0,0.3023604741290121,0.0,0.0,0.0,0.3023604741290121,0.3023604741290121,0.0,0.0,0.09291857761296352
2022-08-31,0.0,0.295181744664893,0.0,0.0,0.0,0.295181744664893,0.295181744664893,0.0,0.0,0.1144547660053209
2022-09-30,0.0,0.2947492713483776,0.0,0.0,0.0,0.2947492713483776,0.2947492713483776,0.0,0.0,0.11575218595486725
2022-10-31,0.0,0.24752461983182228,0.0,0.0,0.0,0.24752461983182228,0.24752461983182228,0.0,0.0,0.25742614050453316
2022-11-30,0.0,0.22827862023594336,0.0,0.0,0.0,0.22827862023594336,0.22827862023594336,0.0,0.0,0.3151641392921699
2022-12-31,0.0,0.22724791942142292,0.0,0.0,0.0,0.22724791942142292,0.22724791942142292,0.0,0.0,0.3182562417357312
2023-01-31,0.0,0.15048145952568806,0.0,0.0,0.0,0.15048145952568806,0.15048145952568806,0.0,0.0,0.5485556214229358
2023-02-28,0.0,0.1521653134848437,0.0,0.1521653134848437,0.0,0.0,0.0,0.1521653134848437,0.0,0.543504059545469
2023-03-31,0.14864767699109974,0.14864767699109974,0.0,0.14864767699109974,0.0,0.0,0.0,0.0,0.0,0.5540569690267008
2023-04-30,0.0,0.22616197049044398,0.0,0.22616197049044398,0.0,0.22616197049044398,0.0,0.0,0.0,0.32151408852866803
2023-05-31,0.0,0.15659088155249307,0.0,0.15659088155249307,0.15659088155249307,0.0,0.0,0.0,0.0,0.5302273553425207
2023-06-30,0.0,0.0,0.0,0.24198990434633363,0.24198990434633363,0.24198990434633363,0.0,0.0,0.0,0.27403028696099907
2023-07-31,0.0,0.0,0.0,0.1701356862962271,0.1701356862962271,0.0,0.0,0.0,0.1701356862962271,0.4895929411113187
2023-08-31,0.0,0.2640290414419465,0.0,0.2640290414419465,0.2640290414419465,0.0,0.0,0.0,0.0,0.2079128756741604
2023-09-30,0.0,0.26321718259234816,0.0,0.26321718259234816,0.26321718259234816,0.0,0.0,0.0,0.0,0.2103484522229555
2023-10-31,0.0,0.31197834317750217,0.0,0.31197834317750217,0.31197834317750217,0.0,0.0,0.0,0.0,0.06406497046749349
2023-11-30,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2023-12-31,0.0,0.0,0.0,0.3285781302802643,0.3285781302802643,0.0,0.0,0.0,0.3285781302802643,0.01426560915920716
2024-01-31,0.0,0.0,0.0,0.31760382433052875,0.31760382433052875,0.0,0.0,0.0,0.31760382433052875,0.047188527008413694
2024-02-29,0.0,0.0,0.0,0.3157268833627209,0.3157268833627209,0.0,0.0,0.0,0.3157268833627209,0.05281934991183712
2024-03-31,0.0,0.0,0.0,0.32227590371879455,0.32227590371879455,0.0,0.0,0.0,0.32227590371879455,0.03317228884361623
2024-04-30,0.0,0.0,0.32608582646062395,0.32608582646062395,0.32608582646062395,0.0,0.0,0.0,0.0,0.02174252061812809
2024-05-31,0.0,0.0,0.2983104009096643,0.2983104009096643,0.2983104009096643,0.0,0.0,0.0,0.0,0.10506879727100693
2024-06-30,0.0,0.0,0.3026424833457383,0.3026424833457383,0.3026424833457383,0.0,0.0,0.0,0.0,0.09207254996278513
2024-07-31,0.0,0.3169892114630237,0.3169892114630237,0.0,0.3169892114630237,0.0,0.0,0.0,0.0,0.04903236561092883
2024-08-31,0.0,0.0,0.3174686961895193,0.3174686961895193,0.3174686961895193,0.0,0.0,0.0,0.0,0.04759391143144209
2024-09-30,0.0,0.0,0.32137278169361216,0.0,0.32137278169361216,0.0,0.32137278169361216,0.0,0.0,0.0358816549191634
2024-10-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2024-11-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2025-01-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2025-02-28,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2025-03-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2025-04-30,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2025-05-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2025-06-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2025-07-31,0.0,0.0,0.23687036414444962,0.23687036414444962,0.0,0.0,0.23687036414444962,0.0,0.0,0.28938890756665114
2025-08-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2025-10-31,0.0,0.0,0.2345460331587056,0.0,0.2345460331587056,0.0,0.0,0.0,0.2345460331587056,0.2963619005238832
2025-11-30,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2026-01-31,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
