Date,Base,Macro,SPY
2015-04-30,2.5172078078862925,2.415687513831945,2.2037163419839145
2015-05-31,2.580760484698611,2.476677078287106,2.2320483006491103
2015-06-30,2.5467771456735226,2.4440643049181254,2.186710552906676
2015-07-31,2.637593743484353,2.531218222323355,2.23610635966927
2015-08-31,2.4568350242957644,2.3577495958587043,2.099815604304438
2015-09-30,2.4085170216505967,2.3113802832745196,2.046237389877481
2015-10-31,2.534552118676202,2.4323323195885216,2.2202891347713063
2015-11-30,2.5299336515698467,2.427900117651553,2.228405252811626
2015-12-31,2.502092490026802,2.4011818045669506,2.1898915962169414
2016-01-31,2.3981229600221834,2.301405419532602,2.0808649096055
2016-02-29,2.3981694883492954,2.301450071348194,2.0791460748470563
2016-03-31,2.5525489482648114,2.4496033277228366,2.2190015558084664
2016-04-30,2.476161879126519,2.3762969886285923,2.227747732764516
2016-05-31,2.4938788122030546,2.393299388622068,2.2656452543974095
2016-06-30,2.5923629704763838,2.487811629806836,2.273520217291039
2016-07-31,2.640050606569882,2.533575998848722,2.356437556384764
2016-08-31,2.5963370897902927,2.491625470831407,2.3592596711046077
2016-09-30,2.6042761775776095,2.4992443710981833,2.359396396596757
2016-10-31,2.5604221525781603,2.457159001630257,2.3184922678543316
2016-11-30,2.477996633224292,2.3780577461437464,2.403901607926601
2016-12-31,2.5503646033937555,2.447507078611267,2.4526327392768668
2017-01-31,2.540243690209531,2.437794347095375,2.4965220090331686
2017-02-28,2.62193562854783,2.51619160726845,2.5946147174259284
2017-03-31,2.6008198175111463,2.4959274078225633,2.597857644975922
2017-04-30,2.627103125899933,2.521150696777122,2.623644420894057
2017-05-31,2.666881263152628,2.5593245611612137,2.6606715020175264
2017-06-30,2.711797888797812,2.602429676040722,2.6776330051857093
2017-07-31,2.770148039448988,2.6584265349081746,2.732669947176003
2017-08-31,2.784800643963731,2.672488192297163,2.7406427645237024
2017-09-30,2.8788829253878885,2.7627760866049447,2.795865165844931
2017-10-31,2.976020590248604,2.8559961391535107,2.861747127459298
2017-11-30,3.032779971841741,2.910466385502579,2.949218759820501
2017-12-31,2.9951299399873985,2.8743347989244006,2.984987076830255
2018-01-31,3.1568693497423803,3.029551174551227,3.1532180288129195
2018-02-28,3.083172170958846,2.9588262411411734,3.0385658714219588
2018-03-31,2.97758554225325,2.857497975833631,2.9552778070546135
2018-04-30,2.997487650485265,2.876597421737298,2.970550450642971
2018-05-31,3.0752789839415655,2.9512513904426148,3.0427627832050077
2018-06-30,3.059486567872101,2.9360958906889896,3.06026113215283
2018-07-31,3.1139801087945616,2.9883916788946583,3.1736330593344193
2018-08-31,3.1993922238935997,3.0703590791737705,3.2749348523335717
2018-09-30,3.2309294645440914,3.1006244065819506,3.29440634158747
2018-10-31,2.9618554857037163,2.8424023206082145,3.066748147582312
2018-11-30,3.0467390681032653,2.92386250418523,3.1236331076814823
2018-12-31,2.7858734501757265,2.6735177316792345,2.848603108329333
2019-01-31,2.9535209393891475,2.8317572821205923,3.076678247399658
2019-02-28,3.017555959722852,2.891087189715632,3.1764116616982045
2019-03-31,3.0872485801447884,2.9553669969328302,3.2339056013939467
2019-04-30,3.1333444129661556,2.9986492831446516,3.3660191705771427
2019-05-31,2.9956120733929748,2.8696832508376207,3.151363822280071
2019-06-30,3.1443925875856507,3.004521521494844,3.3706562340152564
2019-07-31,3.2031513292294185,3.0551493925685307,3.4216194525372097
2019-08-31,3.2642632807894256,3.090171812036253,3.3643277969500778
2019-09-30,3.346694196196856,3.1609732368785752,3.4297920399462805
2019-10-31,3.377026158938409,3.17815314151775,3.50560680881348
2019-11-30,3.430186900168087,3.228183247531979,3.632503149811112
2019-12-31,3.5137695685329144,3.2861195159435885,3.7380467206671164
2020-01-31,3.522983211567141,3.2947362256045896,3.736536745217755
2020-02-29,3.222666138913911,3.0138760911624565,3.440731626424188
2020-03-31,2.9637184739837665,2.771705123847075,3.0110832739470292
2020-04-30,3.291524371173328,3.0782731372543335,3.3934404639770923
2020-05-31,3.42461489916957,3.1777658028621087,3.5551223229022986
2020-06-30,3.5100064469249377,3.2429597462725686,3.6181699863371253
2020-07-31,3.725464605954745,3.410293677910954,3.8312517344508645
2020-08-31,4.023782060944387,3.6310352654394644,4.098661269845266
2020-09-30,3.8979855470178872,3.544626140377391,3.9451926098614525
2020-10-31,3.7504589783593634,3.4455648399371333,3.846823743048906
2020-11-30,4.171014022508212,3.7218304901451487,4.26527066135881
2020-12-31,4.3163192304543605,3.8052071427907372,4.423291680727609
2021-01-31,4.280482391588308,3.784936315942734,4.37821674761577
2021-02-28,4.351164110106947,3.8248480312350126,4.499955037232079
2021-03-31,4.5525789507923005,3.9536633208073675,4.704249610080949
2021-04-30,4.74088827720527,4.097957356737145,4.953154210690702
2021-05-31,4.9428918553545715,4.271993050056964,4.985676699326724
2021-06-30,4.768537323917271,4.121951131002635,5.0974918511026575
2021-07-31,4.642296507683041,4.022764270081489,5.221934868771575
2021-08-31,4.708155295386283,4.073616646610271,5.377338184799883
2021-09-30,4.705023119864019,4.070991526450898,5.12672519239714
2021-10-31,5.107765522839068,4.419461845955149,5.486434297792769
2021-11-30,5.000961888304202,4.32705067599725,5.442352219952065
2021-12-31,5.160910253620003,4.46544498847602,5.694048573326546
2022-01-31,5.36659312159464,4.643410790413475,5.39373712155129
2022-02-28,5.381068626733404,4.655935629773396,5.234529858662204
2022-03-31,5.576400978043289,4.824945712564924,5.431298147630662
2022-04-30,5.256637682173265,4.548272541191751,4.954598820911851
2022-05-31,5.539792132367741,4.793270140151879,4.965782463360185
2022-06-30,5.084107265600712,4.398991688360956,4.556301797833864
2022-07-31,5.392718184219112,4.641203799852985,4.975880037401294
2022-08-31,5.416574513131666,4.659385602758298,4.772853704690348
2022-09-30,4.893469130566891,4.261492163642724,4.331623716748105
2022-10-31,5.4792226975491545,4.640283070978026,4.683678902018883
2022-11-30,5.741469393278115,4.792380708272792,4.944051812579719
2022-12-31,5.621454601214185,4.72408638567082,4.659134838989785
2023-01-31,5.6163186300456385,4.722137903871703,4.952135054617685
2023-02-28,5.379603858531914,4.631282728667397,4.827624737838063
2023-03-31,5.371056472602236,4.628001290660425,5.006622967368642
2023-04-30,5.463522751070155,4.682059107107705,5.086603319122528
2023-05-31,5.384039366388408,4.650060670513314,5.110084133557801
2023-06-30,5.742886061169815,4.875058508784965,5.44121664415306
2023-07-31,5.890008598381923,4.938803525474223,5.619325674514049
2023-08-31,5.851812211747524,4.9134346104423665,5.528000007735538
2023-09-30,5.656311726511097,4.783812528725137,5.265782173277812
2023-10-31,5.492599913821696,4.6542238034405825,5.151469605652359
2023-11-30,6.089406080196178,5.159935034763011,5.622023440589687
2023-12-31,6.44219329033406,5.454609084243003,5.878699928156274
